final,initial,genes,values,initial_label,final_label
534674962,534672923,IFNG_e,0,M1,M2
536760639,536762678,STAT1,1,M2b,M1
536762678,536760639,IFNG_e,0,M1,M2b
536762678,536760639,STAT1,0,M1,M2b
536770079,536762678,SOCS1,0,M2b,M1
536770079,536762678,STAT3_IL10,1,M2b,M1
536770079,536772118,SOCS1,0,M2,M1
536770079,536762678,STAT5,0,M2b,M1
536770079,536772116,STAT6,0,M2,M1
536770079,536772116,IL4_e,0,M2,M1
536770079,536772116,SOCS1,0,M2,M1
536770079,536762678,IC_e,0,M2b,M1
536770079,536762678,FCGR,0,M2b,M1
536770079,536762678,GMCSF_e,0,M2b,M1
536770079,536772118,STAT1,1,M2,M1
536772118,536770079,STAT1,0,M1,M2
536772118,536770079,IFNG_e,0,M1,M2
